PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT_NO,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,RPADLL0AA000,1,C01,D,5/7/2015,650,MM,350,MM,0,,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,SCBPLM0AB0B0,1,C01,D,5/7/2015,50,MM,32,MM,0,,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,178,EA,SCBPLM0B10B0,1,C01,D,5/7/2015,50,MM,25,MM,0,,SWAGE NIPPLE CONC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,8,EA,SCBTLM0AB0B0,1,C01,D,5/7/2015,50,MM,25,MM,0,,SWAGE NIPPLE CONC. BLE / TSE SMLS SCH.STD X SCH.XS A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,SEBPLM0B10B0,1,C01,D,5/7/2015,50,MM,40,MM,0,,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,4,EA,SEBPLM0B10B0,1,C01,D,5/7/2015,80,MM,40,MM,0,,SWAGE NIPPLE ECC. BLE / PSE SMLS SCH.STD X SCH.XS A106 GR.B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,10,EA,SEBTLM0AB0B0,1,C01,D,5/7/2015,50,MM,25,MM,0,,SWAGE NIPPLE ECC. BLE / TSE SMLS SCH.STD X SCH.XS A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,SEPPMM0B1000,1,C01,D,5/7/2015,25,MM,20,MM,0,,SWAGE NIPPLE ECC. PBE SCH.XS X SCH.XS A106 GR.B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,SPAC0A0P3000,1,C01,D,5/7/2015,350,MM,,,0,,SPACER RING CL. 150 PP LINED CS AS1548-7-460R
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,SPAC0AAAC000,1,C01,D,5/7/2015,350,MM,,,0,,SPACER RING CL. 150 RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,4,EA,SPAD02AAC000,1,C01,D,5/7/2015,1050,MM,,,0,,SPADE BLIND CL. 150; SERIES A RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,SPBL0AAAC000,1,C01,D,5/7/2015,25,MM,,,0,,SPECTACLE BLIND CL. 150 RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,3,EA,SPBL0AAAC000,1,C01,D,5/7/2015,80,MM,,,0,,SPECTACLE BLIND CL. 150 RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,3,EA,SPBL0AAAC000,1,C01,D,5/7/2015,100,MM,,,0,,SPECTACLE BLIND CL. 150 RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,6,EA,SPBL0AAAC000,1,C01,D,5/7/2015,150,MM,,,0,,SPECTACLE BLIND CL. 150 RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,6,EA,SPBL0AAAC000,1,C01,D,5/7/2015,200,MM,,,0,,SPECTACLE BLIND CL. 150 RF A516-GR.70
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,39,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,50,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,3,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,80,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,24,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,100,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,150,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,4,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,200,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,7,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,250,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,4,EA,TEEBL00AB0B0,1,C01,D,5/7/2015,350,MM,,,0,,TEE EQUAL BW SMLS SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,TEEBL00AB0C0,1,C01,D,5/7/2015,650,MM,,,0,,TEE EQUAL BW WLD SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,5,EA,TEEBL00AB0C0,1,C01,D,5/7/2015,700,MM,,,0,,TEE EQUAL BW WLD SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TEEBM00AB0C0,1,C01,D,5/7/2015,900,MM,,,0,,TEE EQUAL BW WLD SCH.XS A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,98,EA,TEES0H0A1000,1,C01,D,5/7/2015,25,MM,,,0,,TEE EQUAL SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,TERB4L0AB0C0,1,C01,D,5/7/2015,1200,MM,700,MM,0,,TEE REDUCING BW WLD 14.27 MM X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,9,EA,TERBLL0AB0B0,1,C01,D,5/7/2015,80,MM,50,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TERBLL0AB0B0,1,C01,D,5/7/2015,100,MM,50,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,13,EA,TERBLL0AB0B0,1,C01,D,5/7/2015,200,MM,150,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,7,EA,TERBLL0AB0B0,1,C01,D,5/7/2015,350,MM,250,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,TERBLL0AB0B0,1,C01,D,5/7/2015,350,MM,300,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TERBLL0AB0B0,1,C01,D,5/7/2015,400,MM,300,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TERBLL0AB0C0,1,C01,D,5/7/2015,700,MM,500,MM,0,,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TERBLL0AB0C0,1,C01,D,5/7/2015,750,MM,400,MM,0,,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,TERBLL0AB0C0,1,C01,D,5/7/2015,800,MM,700,MM,0,,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TERBLM0AB0B0,1,C01,D,5/7/2015,80,MM,50,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.XS A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,2,EA,TERBLM0AB0B0,1,C01,D,5/7/2015,100,MM,50,MM,0,,TEE REDUCING BW SMLS SCH.STD X SCH.XS A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,1,EA,TERBML0AB0C0,1,C01,D,5/7/2015,1050,MM,700,MM,0,,TEE REDUCING BW WLD SCH.XS X SCH.STD A234-WPB
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21000,KB064-L21001,VARIOUS,5,EA,TERS0H0A1000,1,C01,D,5/7/2015,25,MM,20,MM,0,,TEE REDUCING SW CL. 3000 A105
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,12,EA,BROBPP0DA000,1,C01,D,2/24/2015,150,MM,50,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,4,EA,BROBPP0DB000,1,C01,D,2/24/2015,100,MM,50,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROBPP0DB000,1,C01,D,2/24/2015,300,MM,50,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROBPP0DB000,1,C01,D,2/24/2015,500,MM,50,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,3,EA,BROBPP0DD000,1,C01,D,2/24/2015,200,MM,50,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,3,EA,BROBPP0DD000,1,C01,D,2/24/2015,200,MM,100,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROBPP0DD000,1,C01,D,2/24/2015,250,MM,50,MM,0,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROBQQ0D3000,1,C01,D,2/24/2015,80,MM,25,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,36,EA,BROBQQ0D3000,1,C01,D,2/24/2015,150,MM,25,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,4,EA,BROBQQ0D3000,1,C01,D,2/24/2015,150,MM,80,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,3,EA,BROBQQ0D3000,1,C01,D,2/24/2015,200,MM,20,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,55,EA,BROBQQ0D3000,1,C01,D,2/24/2015,200,MM,25,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,1,EA,BROBQQ0D3000,1,C01,D,2/24/2015,200,MM,40,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,3,EA,BROBQQ0D3000,1,C01,D,2/24/2015,200,MM,50,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,6,EA,BROBQQ0D3000,1,C01,D,2/24/2015,250,MM,40,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,16,EA,BROBQQ0D3000,1,C01,D,2/24/2015,350,MM,40,MM,0,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,8,EA,BROS0H0D5000,1,C01,D,2/24/2015,50,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F904L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,1,EA,BROS0H0D5000,1,C01,D,2/24/2015,80,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F904L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DA000,1,C01,D,2/24/2015,50,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,55,EA,BROS0H0DA000,1,C01,D,2/24/2015,50,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,1,EA,BROS0H0DA000,1,C01,D,2/24/2015,80,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DA000,1,C01,D,2/24/2015,80,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,12,EA,BROS0H0DA000,1,C01,D,2/24/2015,100,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,10,EA,BROS0H0DA000,1,C01,D,2/24/2015,150,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,36,EA,BROS0H0DB000,1,C01,D,2/24/2015,50,MM,15,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,1,EA,BROS0H0DB000,1,C01,D,2/24/2015,50,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DB000,1,C01,D,2/24/2015,150,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,5,EA,BROS0H0DB000,1,C01,D,2/24/2015,200,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,6,EA,BROS0H0DB000,1,C01,D,2/24/2015,250,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DB000,1,C01,D,2/24/2015,250,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DB000,1,C01,D,2/24/2015,300,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DB000,1,C01,D,2/24/2015,300,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,7,EA,BROS0H0DB000,1,C01,D,2/24/2015,400,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DB000,1,C01,D,2/24/2015,400,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,BROS0H0DB000,1,C01,D,2/24/2015,500,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,3,EA,BROS0H0DD000,1,C01,D,2/24/2015,100,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,10,EA,BROS0H0DD000,1,C01,D,2/24/2015,150,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,6,EA,BROS0H0DD000,1,C01,D,2/24/2015,200,MM,25,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,8,EA,BROS0H0DD000,1,C01,D,2/24/2015,250,MM,40,MM,0,,BRANCH OUTLET SW CL. 3000 A182-F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,27,EA,BROT0H0DB000,1,C01,D,2/24/2015,50,MM,15,MM,0,,BRANCH OUTLET THRD CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,6,EA,CAPS0H0DB000,1,C01,D,2/24/2015,15,MM,,,0,,CAP SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,59,EA,E45BP00DA0C0,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,7,EA,E45BP00DB0C0,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,1,EA,E45BP00DB0C0,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,4,EA,E45BP00DB0C0,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,1,EA,E45BP00DB0C0,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,4,EA,E45BP00DB0C0,1,C01,D,2/24/2015,300,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,E45BP00DB0C0,1,C01,D,2/24/2015,400,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,6,EA,E45BP00DD0C0,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,3,EA,E45BP00DD0C0,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,E45BQ00D20B0,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 45 DEG. LR BW SMLS SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,8,EA,E45BQ00D20B0,1,C01,D,2/24/2015,350,MM,,,0,,ELBOW 45 DEG. LR BW SMLS SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,E45S0H0DA000,1,C01,D,2/24/2015,40,MM,,,0,,ELBOW 45 DEG. SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,483,EA,E90BP00DA0C0,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,32,EA,E90BP00DA0C0,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,17,EA,E90BP00DA0C0,1,C01,D,2/24/2015,100,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,139,EA,E90BP00DA0C0,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,215,EA,E90BP00DB0C0,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,17,EA,E90BP00DB0C0,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,60,EA,E90BP00DB0C0,1,C01,D,2/24/2015,100,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,30,EA,E90BP00DB0C0,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,25,EA,E90BP00DB0C0,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,42,EA,E90BP00DB0C0,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,35,EA,E90BP00DB0C0,1,C01,D,2/24/2015,300,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,28,EA,E90BP00DB0C0,1,C01,D,2/24/2015,400,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,6,EA,E90BP00DB0C0,1,C01,D,2/24/2015,500,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,4,EA,E90BP00DB0C0,1,C01,D,2/24/2015,600,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,2,EA,E90BP00DD0C0,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,12,EA,E90BP00DD0C0,1,C01,D,2/24/2015,100,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,85,EA,E90BP00DD0C0,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,25,EA,E90BP00DD0C0,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,12,EA,E90BP00DD0C0,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,26,EA,E90BQ00D20B0,1,C01,D,2/24/2015,25,MM,,,0,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,14,EA,E90BQ00D20B0,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21100,VARIOUS,14,EA,E90BQ00D20B0,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L
